REVIEW,LABEL,MODEL,NUM_SHOTS
"Hibachi 2 Go exceeded all of my expectations! I ordered dinner from here last night and I have to say, I was blown away. The food was phenomenal and the service was top-notch. 

I decided to try their hibachi chicken and it was cooked to perfection. The meat was incredibly tender and flavorful, with just the right amount of seasoning. The vegetables that accompanied it were fresh and cooked just right, still retaining their crispness. The portion size was generous, leaving me completely satisfied. 

The sushi rolls were a true delight. Every bite was a burst of incredible flavors. The fish was incredibly fresh and the rolls were expertly crafted. I particularly enjoyed the dragon roll, which had a perfect balance of sweetness and heat. 

The highlight of the meal, however, was the miso soup. It was the best miso soup I have ever had. The broth was rich, flavorful, and comforting. The combination of the tofu, seaweed, and scallions added layers of complexity to the dish. 

In addition to the fantastic food, the staff was incredibly friendly and helpful. They took the time to thoroughly explain the menu and make recommendations based on my preferences. The ordering process was seamless and the food arrived earlier than expected. 

Overall, I cannot recommend Hibachi 2 Go enough. The quality of the food, the exceptional service, and the overall experience make this a must-try restaurant. Whether you're in the mood for hibachi, sushi, or any other Japanese cuisine, Hibachi 2 Go is the place to go. I will definitely be returning for more of their amazing dishes.",FAKE,gpt-3.5-turbo-16k-0613,few
"I had a fantastic experience at Hibachi 2 Go and would definitely give it 5 stars! From start to finish, everything was top-notch. I ordered online for pickup, and the process was quick and seamless. 

When I arrived, I was greeted by friendly staff who swiftly handed me my order. The packaging was neat and secure, ensuring that my food arrived fresh and intact. 

Now, let's talk about the food itself. Wow! Each bite was a delightful explosion of flavors. I tried their hibachi chicken with fried rice, and it was cooked to perfection. The chicken was juicy and tender, and the fried rice was packed with deliciousness. 

The portion sizes were generous, leaving me satisfied and happy. The flavors were spot on, and it was evident that the ingredients were of high quality. 

But that's not all - I also tried their sushi rolls, and they were divine. Each roll was expertly crafted, and the fish was incredibly fresh. The combination of textures and flavors was simply delightful. 

The customer service at Hibachi 2 Go was outstanding. The staff was attentive, kind, and accommodating. They made sure I had everything I needed and even provided recommendations when I was unsure. 

Overall, my experience at Hibachi 2 Go was exceptional. The food was delicious, the portions were generous, and the service was impeccable. I highly recommend this restaurant to anyone craving delicious hibachi and sushi. You won't be disappointed!",FAKE,gpt-3.5-turbo-16k-0613,few
"Review: What a fantastic experience I had at Hibachi 2 Go! From start to finish, everything was absolutely perfect, earning them a well-deserved 5-star rating. 

First, the ordering process was incredibly easy and quick. Their website was user-friendly, allowing me to browse through their extensive menu effortlessly. Once I placed my order, I was pleasantly surprised to receive an estimated delivery time that was even earlier than expected. 

The delivery itself was prompt and efficient. The food arrived at my doorstep steaming hot and beautifully packaged. It was clear that great care had been taken in preparing and delivering the meal. 

Now, let's talk about the food. Oh my goodness, the flavors were out of this world! I had the pleasure of trying their hibachi chicken, and each mouthful was bursting with deliciousness. The chicken was perfectly cooked and seasoned, and the accompanying vegetables were fresh and crisp. The portion size was generous and left me feeling completely satisfied. 

The presentation of the food was also top-notch. The hibachi chicken was beautifully arranged on a bed of steamed rice, and the vibrant colors of the vegetables added a visual appeal that made the meal even more enjoyable. 

Another aspect that stood out to me was the customer service. The staff at Hibachi 2 Go were incredibly friendly and accommodating. They took the time to explain each dish in detail, ensuring that I made the best choices for my preferences. Their attention to detail and genuine enthusiasm for their food were truly impressive. 

In conclusion, I cannot recommend Hibachi 2 Go enough. The delicious food, efficient service, and friendly staff make it a standout restaurant in my book. If you're in the mood for some mouthwatering hibachi dishes, look no further than Hibachi 2 Go. You won't be disappointed!",FAKE,gpt-3.5-turbo-16k-0613,few
"I recently tried out Hibachi 2 Go and I must say, it exceeded my expectations! I would rate my experience with 5 stars out of 5. 

First of all, the convenience of being able to get delicious hibachi food to go is a game-changer. I didn't have to worry about finding parking or waiting for a table - I simply placed my order and picked it up when it was ready. 

The food itself was amazing. I ordered the chicken hibachi and it was cooked to perfection. The meat was tender and juicy, with just the right amount of seasoning. The vegetables were fresh and flavorful, adding a nice crunch to each bite. The portions were generous and I definitely got my money's worth. 

The service at Hibachi 2 Go was also top-notch. The staff was friendly and helpful when I placed my order, and the food was ready in a timely manner. They even packed everything up neatly, making it easy to transport home. 

Overall, I highly recommend Hibachi 2 Go. Whether you're in a rush or just prefer to enjoy your hibachi in the comfort of your own home, this restaurant delivers on all fronts. The food is delicious, the service is excellent, and the convenience factor can't be beaten. Give it a try - you won't be disappointed!",FAKE,gpt-3.5-turbo-16k-0613,few
"Hibachi 2 Go is the perfect spot for anyone looking for delicious and convenient Japanese cuisine. I recently ordered from there and had an absolutely fantastic experience, giving it a well-deserved 5-star rating.

First off, the menu options were extensive and catered to different tastes. Whether you're a sushi lover or prefer hibachi dishes, there's something for everyone. I opted for the bento box, and I must say, it was a delightful choice. The portion size was generous, and each component of the meal was impeccably prepared. The sushi was fresh and flavorful, and the hibachi chicken was tender and juicy.

What impressed me the most was the impeccable service. The staff at Hibachi 2 Go went above and beyond to ensure that my order was correct and delivered in a timely manner. The delivery driver was friendly and professional, which added a personal touch to the overall experience.

The quality of the food was outstanding. Each bite was packed with authentic Japanese flavors that transported me straight to Tokyo. The attention to detail in the presentation of the dishes was also commendable. It's clear that the chefs at Hibachi 2 Go take immense pride in their craft.

The prices at this restaurant are also reasonable, especially considering the high quality of the food and the convenience it offers. It's a great option for those evenings when you want a delicious Japanese meal delivered straight to your doorstep without breaking the bank.

In conclusion, I cannot recommend Hibachi 2 Go enough. The exceptional food, outstanding service, and reasonable prices make it a standout among Japanese restaurants in the area. Whether you're in the mood for sushi, hibachi, or any other traditional Japanese dish, this is the place to go. I will definitely be ordering from here again and again.",FAKE,gpt-3.5-turbo-16k-0613,few
"Restaurant Name: Hibachi 2 Go
Rating: 5 out of 5 stars

I recently had the opportunity to order takeout from Hibachi 2 Go, and I must say, it was an exceptional experience from start to finish. 

First and foremost, the menu selection was fantastic. They had a wide range of hibachi meals, sushi rolls, and bento boxes to choose from. It was hard to decide because everything sounded delicious.

The ordering process was seamless and efficient. The staff was friendly and helpful, assisting me with any questions I had regarding the menu options and ensuring that my order was accurate.

When I picked up my food, I was amazed by the presentation and quality. The sushi rolls were beautifully crafted, and the hibachi meal was cooked to perfection. The flavors were outstanding, and each bite was a culinary delight. The freshness and quality of the ingredients were evident in every dish.

I also appreciated the attention to detail and care taken with packaging. The food was neatly packaged, ensuring it stayed hot and preserved its flavors during transportation. It was evident that the restaurant went above and beyond to ensure a top-notch dining experience, even for takeout orders.

Lastly, the friendly and professional service I received was the cherry on top. The staff was polite and attentive, making sure I had everything I needed and answering any additional questions I had. This level of service truly enhanced my overall dining experience.

In conclusion, I highly recommend Hibachi 2 Go to anyone looking for an outstanding dining experience. The delicious food, exceptional service, and attention to detail make this restaurant truly stand out. Whether you're dining in or ordering takeout, you can't go wrong with Hibachi 2 Go. I will definitely be returning for more culinary delights in the future.",FAKE,gpt-3.5-turbo-16k-0613,few
"Hibachi 2 Go is a gem of a restaurant! I recently ordered from here and had a fantastic experience. The menu has a wide variety of options, including sushi, hibachi, and bento boxes. I opted for the sushi, and I must say, it exceeded my expectations.

I ordered the chef's special sushi roll, and it was beautifully presented. The fish was fresh and melt-in-your-mouth tender. The flavors were perfectly balanced, and each bite was a delightful explosion of taste. The sushi was also reasonably priced, making it a great value for money.

The delivery service was prompt, and my order arrived earlier than expected. The delivery person was courteous and had a friendly smile, which added to the overall positive experience. The packaging was sturdy, ensuring that the food stayed fresh and intact during transit.

The portion sizes were generous, leaving me feeling satisfied and content. The sushi rolls were perfectly rolled, and the ingredients were expertly combined. The attention to detail and the quality of the food truly set Hibachi 2 Go apart from other sushi restaurants.

It's worth mentioning that the restaurant follows strict hygiene protocols. The food was prepared in a clean and organized kitchen, giving me peace of mind about the quality and safety of the ingredients.

Overall, I give Hibachi 2 Go a glowing 5-star rating. From the delicious sushi rolls to the impeccable service, this restaurant has won my heart. Whether you're in the mood for sushi, hibachi, or bento boxes, Hibachi 2 Go is the place to go. I highly recommend giving it a try - you won't be disappointed!",FAKE,gpt-3.5-turbo-16k-0613,few
"Review: Just had an amazing experience at Hibachi 2 Go! I ordered their teriyaki chicken with fried rice and it was absolutely delicious. The chicken was juicy and flavorful, and the fried rice had the perfect balance of soy sauce and veggies. The portion size was generous, leaving me feeling satisfied and happy. The service was also exceptional. The staff was friendly and efficient, ensuring that my food arrived promptly and was packaged securely. I appreciated the attention to detail and the careful presentation. The restaurant had a clean and welcoming ambiance, creating a pleasant dining experience. Overall, I rate Hibachi 2 Go 5 stars out of 5 for their delicious food, excellent service, and inviting atmosphere. I highly recommend this restaurant to anyone craving a satisfying and flavorful Japanese meal.",FAKE,gpt-3.5-turbo-16k-0613,few
"Hibachi 2 Go is a gem of a restaurant! I recently ordered lunch from here and I am thoroughly impressed. The 3 roll lunch special caught my eye, and boy was it a fantastic value! The variety of sushi rolls on offer was impressive, and each one was beautifully presented and bursting with flavor. The fish was fresh, and the rice was perfectly seasoned. 

Alongside my sushi rolls, I also ordered a cup of miso soup and a Kani salad. While they were not the best I've ever had, they were still enjoyable and complemented the meal well. The miso soup had a nice balance of flavors, and the Kani salad had a delicious dressing that enhanced the taste of the crab.

What really stood out to me was the promptness of the delivery. My food arrived earlier than expected, which was a pleasant surprise. The delivery guy was also very friendly and professional, adding to the overall positive experience.

Hibachi 2 Go has definitely won me over with its exceptional sushi and great service. I can't wait to order from here again, especially when I'm feeling lazy and craving sushi. I highly recommend giving this place a try if you're looking for delicious and convenient Japanese cuisine. Overall, I give Hibachi 2 Go a solid 5 stars out of 5 for their outstanding food and top-notch service.",FAKE,gpt-3.5-turbo-16k-0613,few
"I recently ordered from Hibachi 2 Go for lunch and I was thoroughly impressed with my experience. I would give it a solid 5 stars out of 5. 

I decided to try their 3 roll lunch special and it was absolutely delicious. The variety of sushi rolls included in the special was fantastic. Each roll was expertly prepared and bursting with flavor. The quality of the fish was top-notch and every bite was a delight. 

In addition to the sushi rolls, I also ordered miso soup and Kani salad. While they were not outstanding, they were still enjoyable. The miso soup had a comforting and rich flavor, and the Kani salad was fresh and crisp. They were a nice addition to my meal, although they didn't quite reach the same level of greatness as the sushi rolls. 

One thing that impressed me about Hibachi 2 Go was the timely delivery. My food arrived earlier than expected, which was a pleasant surprise. The delivery person was also extremely polite and friendly, making the overall experience even better. 

Overall, I highly recommend Hibachi 2 Go for anyone craving delicious sushi. The quality, variety, and taste of their rolls is exceptional. With prompt delivery and excellent customer service, this restaurant is a winner in my book. I will definitely be returning in the future!",FAKE,gpt-3.5-turbo-16k-0613,few
"I recently tried Hibachi 2 Go and I must say, it was a fantastic experience! I give it a solid 5 stars out of 5. 

First of all, the ordering process was super easy. They have a user-friendly website where you can easily choose from a wide variety of delicious hibachi dishes. I went for the classic chicken hibachi and I was not disappointed. The portion size was generous and the chicken was perfectly cooked, tender, and flavorful. 

The presentation of the food was also great. Each item was neatly packed in separate containers, which made it convenient for me to enjoy my meal on the go. The packaging was sturdy, and none of the sauces leaked or made a mess, which is definitely a plus in my book.

What truly stood out to me was the taste. Every bite of the chicken hibachi was packed with flavor. The vegetables were crisp, and the rice was cooked to perfection. The combination of the savory sauce and the expertly seasoned ingredients made for a mouth-watering meal.

The delivery service was also prompt and courteous. My order arrived on time, and the delivery person was friendly and professional.

Overall, I highly recommend Hibachi 2 Go to anyone who is a fan of hibachi cuisine. It is a convenient and delicious option for those times when you crave something tasty but don't have the time or energy to dine in a restaurant. With its fantastic food, great packaging, and excellent service, Hibachi 2 Go has become one of my go-to places for a satisfying hibachi meal.",FAKE,gpt-3.5-turbo-16k-0613,few
"I recently tried Hibachi 2 Go and I must say, I was thoroughly impressed. From the moment I placed my order to the moment it arrived at my doorstep, everything was flawless.

Firstly, the menu had a fantastic variety of options, making it difficult to decide what to order. I eventually settled on a combination of hibachi and sushi. The ordering process was seamless, thanks to their user-friendly online platform.

When the food arrived, I was pleased to find that it was still piping hot. The hibachi entrees were cooked to perfection, with the meat being juicy and tender. The flavors were well-balanced and complimented each other perfectly.

Moving on to the sushi, I was blown away by the quality. The fish was incredibly fresh, and the rolls were expertly crafted. Each bite was a burst of flavor that left me craving more. The presentation of the sushi was also top-notch, making it a feast for the eyes as well.

One aspect that stood out to me was the attention to detail. The packaging was well thought out and prevented any spillage or mess during transportation. Additionally, the portion sizes were generous, ensuring that I was satisfied after finishing my meal.

The staff at Hibachi 2 Go were friendly and efficient. They made sure to check if I had any special requests or dietary restrictions, which I appreciated. The delivery driver was prompt and polite, ensuring that my food arrived in pristine condition.

Overall, my experience at Hibachi 2 Go was exceptional. The food surpassed my expectations, the service was outstanding, and the value for money was unbeatable. I will definitely be returning to this restaurant whenever I'm in the mood for delicious Asian cuisine. Five stars well-deserved!",FAKE,gpt-3.5-turbo-16k-0613,few
"I recently tried Hibachi 2 Go for the first time and I must say, I was thoroughly impressed. I gave it a rating of 5 stars out of 5 for a reason. The entire experience, from ordering to enjoying the food, was fantastic.

When it came to placing my order, the process was seamless. The menu was diverse and offered a wide range of options to choose from. I decided to go with the Chicken Hibachi Bowl and it did not disappoint. The chicken was perfectly grilled and seasoned, and the portion size was generous. It came with a side of steamed rice and vegetables, which added to the overall satisfaction of the meal.

Aside from the delicious food, the service was impeccable as well. The staff members were friendly and accommodating, ensuring that all my dietary preferences were taken into consideration. The order was ready for pickup exactly at the designated time, and the packaging was secure and well presented.

As for the taste, every bite was bursting with flavor. The chicken was tender and juicy, and the vegetables were cooked to perfection. The combination of the savory sauce and the freshness of the ingredients created a harmonious symphony of flavors in my mouth.

The atmosphere of the restaurant itself was modern and clean, with ample seating available for those who wished to dine in. However, I chose to take my food to go (hence the name), and I was pleased to find that the packaging kept my meal warm and fresh until I arrived home.

In conclusion, I highly recommend Hibachi 2 Go to anyone looking for a delicious and convenient dining experience. With its exceptional food, friendly service, and inviting atmosphere, it is definitely a restaurant that deserves a 5-star rating. I cannot wait to try more of their offerings in the future.",FAKE,gpt-3.5-turbo-16k-0613,few
"I recently ordered from Hibachi 2 Go for lunch and I have to say, it was a fantastic experience. I would give it a solid 5 stars out of 5.

First of all, the service was remarkable. The staff was friendly and accommodating, taking my order with utmost efficiency. I appreciated how they paid attention to my dietary preferences and made sure everything was just right.

The food itself was outstanding. I opted for the hibachi chicken with fried rice, and it did not disappoint. The chicken was juicy and tender, cooked to perfection with a delicious blend of flavors. The fried rice was fluffy and had just the right amount of seasoning. It was evident that the ingredients were fresh and of high quality, which made the dish even more enjoyable.

What impressed me the most was the attention to detail in the presentation. The food was neatly packaged and arrived in excellent condition. The portions were generous, and the meal was nicely arranged in the box, making it visually appealing.

As for the delivery service, it was prompt and efficient. My order arrived earlier than expected, which was a pleasant surprise. The delivery driver was courteous and made sure to hand over the food with care.

Overall, I had a delightful experience at Hibachi 2 Go. The food was delicious, the service was top-notch, and the delivery was hassle-free. I would highly recommend this place to anyone who enjoys hibachi dishes or is simply looking for a great meal. Hibachi 2 Go truly exceeded my expectations, and I will definitely be ordering from them again in the future.",FAKE,gpt-3.5-turbo-16k-0613,few
"Hibachi 2 Go is an absolute gem! I recently ordered from this restaurant and had an exceptional experience. I would give it a solid 5 stars out of 5.

First and foremost, the food was outstanding. I opted for the hibachi chicken and was blown away by the flavors. The chicken was cooked to perfection, tender and juicy. The vegetables were fresh and vibrant, adding an extra layer of deliciousness to the dish. The fried rice was equally impressive with just the right amount of seasoning.

The portion sizes were generous, ensuring I had a satisfying meal. The presentation of the food was also impressive, showcasing the attention to detail and the care put into each dish.

The service at Hibachi 2 Go was prompt and professional. My order was ready for pick-up exactly when they said it would be. The staff members were friendly and helpful, ensuring that my experience was enjoyable from start to finish.

The restaurant itself was clean and inviting. The ambiance was warm and cozy, making it the perfect spot for a casual lunch or dinner. The decor was simple yet stylish, adding to the overall pleasant dining experience.

The prices at Hibachi 2 Go were reasonable, especially considering the quality of the food. It's a place where you can enjoy a fantastic meal without breaking the bank.

Overall, I highly recommend Hibachi 2 Go. The combination of delicious food, excellent service, and inviting atmosphere make it a top-notch dining option. Whether you're craving hibachi, sushi, or any other delicious Japanese cuisine, this place has got you covered. Make sure to visit and indulge in their amazing offerings.",FAKE,gpt-3.5-turbo-16k-0613,few
"Restaurant name: Hibachi 2 Go; Number of characters: 24; Number of stars: 5.0

Review: I recently had the pleasure of ordering a meal from Hibachi 2 Go, and I must say, it was a delightful experience from start to finish. The convenience of being able to enjoy delicious hibachi cuisine from the comfort of my own home is truly a game-changer.

Firstly, the menu selection was impressive, offering a diverse range of options to suit every palate. I opted for the hibachi chicken with fried rice, and I was blown away by the flavors. The chicken was tender and perfectly seasoned, while the fried rice was cooked to perfection with just the right amount of veggies and seasoning. It truly tasted as if it had been prepared in front of me by a skilled hibachi chef.

The presentation of the meal was also noteworthy. Despite being a takeout order, the food arrived neatly packed and still piping hot. The attention to detail in packaging ensured that the food remained fresh and appetizing throughout the delivery process.

Another aspect that impressed me was the promptness of the delivery. My order arrived earlier than expected, which was a pleasant surprise. The delivery person was friendly and professional, ensuring that I had everything I needed before leaving.

The overall experience with Hibachi 2 Go was exceptional, and I would highly recommend it to anyone looking for a delicious hibachi meal without the hassle of dining out. The quality of the food, the presentation, and the prompt delivery combined to make this an outstanding experience. I give Hibachi 2 Go a resounding five stars and will definitely be ordering from there again.",FAKE,gpt-3.5-turbo-16k-0613,few
