REVIEW,LABEL,MODEL,NUM_SHOTS
"I recently had the unfortunate pleasure of dining at IndyFringe Theatre and I must say, it was a dreadful experience. From the moment I walked in, the ambiance was lackluster and uninviting. The staff seemed disinterested and inattentive.

To make matters worse, the food was abysmal. The menu options were limited and uninspired. I opted for a supposedly ""signature"" dish, but it was nothing more than a bland, poorly cooked mess. It seemed as though little effort was put into the preparation or presentation.

Additionally, the service was slow and unprofessional. It took an eternity to receive our food, and when it finally arrived, it was cold and unappetizing. The servers seemed more interested in chatting amongst themselves than attending to the needs of the customers.

Overall, I was incredibly disappointed with my experience at IndyFringe Theatre. The subpar food, lackluster service, and uninviting atmosphere left much to be desired. I would not recommend this establishment to anyone looking for a satisfying dining experience.",FAKE,gpt-3.5-turbo-16k-0613,few
"Total Wine & More: Amazing selection, friendly staff, and great prices! They have everything from wine to beer to spirits. Perfect for any gathering. I'll definitely be coming back for more choices in the future. 5/5 stars!",FAKE,gpt-3.5-turbo-16k-0613,few
"Retreat Gastropub: Farmhouse Burger was incredibly delicious. Masterfully made Old Fashioned. Bonus point for eco-friendly containers. A spot on my burger list. Attentive service. Good cocktails, craft beer, and food.",FAKE,gpt-3.5-turbo-16k-0613,few
The Stuffed Olive: Delicious tomato basil soup in a bread bowl. Decent dishes. Adorable lunch spot. 4 stars.,FAKE,gpt-3.5-turbo-16k-0613,few
"1 Tippling Place is a hidden gem in Philadelphia. The cozy speakeasy atmosphere is perfect for a date night or catching up with friends. The decor is unique and the loveseats are incredibly comfortable. The drink selection is impressive, with a strong rum-based cocktail being a favorite. The only downside was the size of the Hemingway Daquiri, but overall, it was a fantastic experience. Definitely a must-visit if you're looking for a chill spot to enjoy great drinks.",FAKE,gpt-3.5-turbo-16k-0613,few
"Thuy Cafe exceeded all of my expectations and delivered a truly exceptional dining experience. I would highly recommend this restaurant to anyone in search of top-notch Vietnamese cuisine. The moment I walked in, I was immediately taken aback by the beautiful and inviting interior design. The attention to detail in the decor added to the overall ambiance of the restaurant.

Now, let's talk about the food. I ordered the banh mi and it was absolutely delicious. The flavors were perfectly balanced, and every bite was bursting with authentic Vietnamese taste. The only downside was that it was a little pricey for a banh mi, and the meat filling could have been a bit more generous. However, the fresh and crunchy vegetables more than made up for it.

The star of the show, though, was undoubtedly the boba tea. Thuy Cafe offers a wide variety of flavors, and I couldn't resist trying their fresh fruit boba tea. Let me tell you, it did not disappoint. The tea was refreshing and the fruity boba added a delightful burst of flavor with every sip. I was so impressed that I had to come back for another round before leaving Florida.

Overall, I rate my experience at Thuy Cafe a perfect 5 out of 5 stars. The food was fantastic, the decor was cozy and inviting, and the boba tea was to die for. Whether you're a fan of Vietnamese cuisine or simply looking for a new dining experience, Thuy Cafe is definitely the place to be.",FAKE,gpt-3.5-turbo-16k-0613,few
"Review: Steve's Prince of Steaks is a decent cheesesteak joint in Philly. As someone new to the city, I can't claim to be a cheesesteak expert, but I found their sandwiches to be pretty good. The meat is served in thicker slices, giving it a slightly dry texture, unlike the chopped up and juicier meat at Pat's. The cheese whiz here is definitely better than the American cheese at other places. My only complaint is that I wish they included more onions on their sandwiches. 

The bread and fries at Steve's Prince of Steaks are exceptional though. The bread is fresh and perfectly soft, while the fries are crispy and flavorful. I don't mind paying a bit more for the quality they serve here compared to a corner store.

The service at the restaurant was good, and I found the location to be convenient. Overall, I would rate my experience at Steve's Prince of Steaks with 3 stars out of 5. It's worth a try if you're in the mood for a decent cheesesteak with great bread and fries.",FAKE,gpt-3.5-turbo-16k-0613,few
"Awesome coffee house with fantastic staff, comfortable seating, and great reading materials. They know what they're doing and it shows. Highly recommend Strange Brew!",FAKE,gpt-3.5-turbo-16k-0613,few
"Restaurant Name: Hershel's East Side Deli
Rating: ★☆☆☆☆

I recently had the unfortunate experience of dining at Hershel's East Side Deli, and it was truly disappointing. From start to finish, my visit was filled with disappointment and frustration. 

First of all, the prices at this deli were absurdly high. I ended up paying $11.75 for a sandwich, which is exorbitant for a simple lunch option. The fact that I couldn't even remember the exact price speaks volumes about the lack of value for money. 

I decided to try their Reuben with corned beef and their pastrami. While the corned beef sandwich was slightly better than the pastrami, both were underwhelming. The corned beef was tender, but lacked any distinctive flavor. It was also excessively salty, which made it difficult to enjoy. The Russian dressing and veggies did little to elevate the tasteless meat.

On the other hand, the pastrami was a complete letdown. It was tough and chewy, more reminiscent of chewing on slices of steak than a deli sandwich. The lack of tenderness made it a struggle to finish, and I ultimately left feeling unsatisfied.

To make matters worse, the sandwiches were incredibly messy to eat. While I appreciate a good, hearty sandwich, the lack of structural integrity meant I was covered in sauce and fillings by the end of the meal. It was an unappetizing and inconvenient experience.

Overall, Hershel's East Side Deli did not meet my expectations in any way. The high prices, lackluster flavors, and messy presentation left a bad taste in my mouth. I would not recommend this deli to anyone looking for a satisfying meal. Save your money and visit a better establishment that offers more value for your hard-earned dollar.",FAKE,gpt-3.5-turbo-16k-0613,few
"Sammis Sandwich At Norbs is a hidden gem in Alton/Godfrey. Despite its unassuming exterior, this place serves up some of the best sandwiches in town. I had the pleasure of trying their famous pulled pork sandwich, and it was absolutely delicious. The meat was tender and flavorful, and the bun was perfectly toasted. The portion size was generous, ensuring that I left feeling satisfied. 

The service at Sammis Sandwich At Norbs was also excellent. The staff members were friendly and attentive, making sure that I had everything I needed throughout my meal. They were knowledgeable about the menu and able to answer any questions I had.

In terms of ambiance, the restaurant has a casual and laid-back atmosphere. The interior is cozy and clean, perfect for a quick lunch or a casual dinner. There are also outdoor seating options available, allowing you to enjoy your meal in the fresh air.

Overall, my experience at Sammis Sandwich At Norbs was outstanding. The quality of the food, the friendly service, and the comfortable atmosphere all contributed to a memorable dining experience. I would highly recommend this place to anyone looking for a tasty sandwich in Alton/Godfrey.",FAKE,gpt-3.5-turbo-16k-0613,few
"I recently had the opportunity to dine at Gordon Chevrolet and overall, it was a positive experience. The ambiance of the restaurant was classy and modern, creating a relaxed atmosphere. The staff were attentive and friendly, making us feel welcome from the moment we walked in.

The menu at Gordon Chevrolet offered a variety of dishes to choose from, ranging from classic comfort food to more adventurous options. I decided to try their signature dish, the Chevrolet Burger, and it did not disappoint. The burger was juicy and flavorful, cooked to perfection. The side of crispy seasoned fries complemented the burger nicely.

One aspect that stood out to me was the presentation of the food. Each dish was carefully plated, showcasing the attention to detail that the kitchen puts into their creations. The portions were generous, ensuring that I left the restaurant feeling satisfied.

While my experience at Gordon Chevrolet was mostly positive, I did have a minor issue with the service. There was a slight delay in receiving our order, but the staff quickly addressed the issue and provided us with a complimentary drink as an apology. I appreciated their willingness to resolve the issue and their efforts to ensure our satisfaction.

In terms of pricing, Gordon Chevrolet is reasonably priced considering the quality of the food and the overall dining experience. It is worth noting that the restaurant also offers daily specials, providing additional value to their customers.

Overall, my experience at Gordon Chevrolet was enjoyable. The atmosphere, friendly staff, delicious food, and reasonable prices make it a restaurant worth visiting. I would give it a rating of 4 out of 5 stars, and I would definitely recommend it to others looking for a memorable dining experience.",FAKE,gpt-3.5-turbo-16k-0613,few
"Review: My experience at Prince's Hot Chicken Shack was quite disappointing. Despite the restaurant's reputation for serving amazing hot chicken, the overall service and food fell short of my expectations.

Firstly, the wait time was incredibly long. I was told to call ahead two hours before my arrival, but even after doing so, I still had to wait for an additional hour at the restaurant. It was frustrating to see other customers who had arrived after me receive their food before I did. The lack of organization and communication was definitely a downside.

When I finally received my hot chicken, I was underwhelmed. The chicken was dry and lacked flavor. I expected a juicy and flavorful piece of chicken, but this was far from it. The spiciness also did not live up to the hype. For a restaurant that specializes in hot chicken, I expected a much stronger and bolder kick of heat.

Furthermore, the service was lacking. The staff seemed disinterested and not attentive to the needs of the customers. It took a long time for my order to be taken, and I had to flag down a server multiple times to request refills on my drink.

Overall, my experience at Prince's Hot Chicken Shack was disappointing. The long wait time, lackluster food, and subpar service were major letdowns. I would not recommend this restaurant to others looking for a quality hot chicken meal.",FAKE,gpt-3.5-turbo-16k-0613,few
Delicious Turkish cuisine! #Yum,FAKE,gpt-3.5-turbo-16k-0613,few
"The Tilted Kilt Pub & Eatery is a great spot! The pulled pork Mac n cheese was fantastic, topped with crunchy sweet onions. Their BBQ sauce was perfect. I enjoyed a strong patron margarita. My husband always gets the fish n chips. Overall, a satisfying experience.",FAKE,gpt-3.5-turbo-16k-0613,few
"Review:

Haunted History Tours was an absolutely fantastic experience! If you're a fan of historical tours with a paranormal twist, then this is a must-visit. From start to finish, I was enthralled by the captivating stories and rich history shared by our tour guide.

The tour itself involved a significant amount of walking, so be prepared for that. However, if you're up for it, the sights and stories that await are well worth it. Unlike some other haunted tours, this one did not rely on cheap jumpscares or gimmicks. Instead, it focused on taking us to various locations in the French Quarter with documented supernatural activity and providing a fascinating insight into their history.

Our tour guide was truly exceptional. Her knowledge of the subject matter was impressive, and her storytelling abilities were top-notch. She knew exactly how to engage the group and keep us captivated throughout the tour. I cannot stress enough how integral a great guide is to an experience like this, and she exceeded all expectations.

I regret not remembering her name, as she deserves all the credit for making this tour so memorable. If you're a history buff or simply enjoy learning about the paranormal, this is the tour for you. I had an absolutely amazing time and highly recommend Haunted History Tours to anyone visiting New Orleans.

Please note that if you're planning to visit during the summer months, it's best to avoid the afternoon tours due to the heat and humidity. Opt for the earlier morning or evening tours instead to fully enjoy the experience without discomfort.

Overall, I give Haunted History Tours a well-deserved 5-star rating. It was a fantastic and engaging tour that exceeded my expectations in every way. Don't miss out on this unique and thrilling experience!",FAKE,gpt-3.5-turbo-16k-0613,few
"Lee's Hoagie House used to hold a special place in my heart. I have fond memories of grabbing their sandwiches and heading to Veteran's stadium for an Eagles game. So when I recently visited their Bala Cynwyd location, I was really hoping for a five-star experience.

Although the quality has declined over the years, I still try to visit Lee's a few times annually. The sandwiches are not the best, but the sentimental value keeps me coming back. However, on my most recent visit, things took a turn for the worse.

Firstly, if I went with a group of people, our orders were never ready at the same time. It was frustrating to wait for others to receive their food while mine sat getting cold. Additionally, I noticed that the sandwich meats had become lighter, but the flavors were still enjoyable.

My breaking point came on Memorial Day weekend. I placed my order and ended up waiting for almost an hour. The chaos behind the counter was palpable as the staff struggled to fulfill orders. This experience was a wake-up call for me, and I realized that Lee's had finally beaten us down. The overall disorganization and delay left a sour taste in my mouth.

Despite these negatives, I still rate Lee's Hoagie House with four stars out of five. The sentimental value and flavors of their sandwiches are worth the occasional frustration. However, I hope that the management takes steps to improve their efficiency and customer service in the future.",FAKE,gpt-3.5-turbo-16k-0613,few
"Review: 
My recent visit to Hundred Bar Kitchen was a mixed experience. The atmosphere was upbeat and inviting, with trendy decor that suited the overall theme of the restaurant. The staff members were friendly and attentive, ensuring that we were seated promptly and our orders were taken promptly.

On the flip side, the food was a bit underwhelming. While the menu offered a decent selection of dishes, the execution fell short of our expectations. The flavors were lacking depth and the presentation could have been more appealing. It was clear that some dishes had been rushed, as they arrived lukewarm.

However, I must say that the cocktails were a highlight of the evening. The bar staff demonstrated their mixology skills by crafting delicious and inventive concoctions. The drink menu also had a good variety, catering to different preferences.

Another downside was the noise level. The restaurant was bustling and lively, which is normally a positive thing. However, the noise made it difficult to have a conversation without raising our voices.

Overall, Hundred Bar Kitchen has potential, but there is room for improvement. With some fine-tuning of the menu and attention to detail in the kitchen, this could be a great spot for a casual meal or drinks with friends. I would consider giving it another try in the future, hoping for a better experience.",FAKE,gpt-3.5-turbo-16k-0613,few
"Review: Sushi Pier is an absolute gem! I had the most amazing dining experience here and would highly recommend it to any sushi lover. The restaurant exceeded my expectations in every way, earning a well-deserved 5-star rating.

First off, the atmosphere was inviting and modern, creating a pleasant dining environment. The staff was friendly and attentive, providing excellent service throughout the meal. They were knowledgeable about the menu and happy to offer recommendations.

Now, let's talk about the sushi itself. The variety of rolls, nigiri, and temaki available was impressive. Each dish was beautifully presented and tasted incredibly fresh. The quality of the fish was top-notch, surpassing my expectations for a landlocked location like Reno. I particularly enjoyed the yellowtail, which had a delightful flavor and perfectly tender texture.

Portion sizes at Sushi Pier were generous to say the least. For every order of nigiri, I received 4-5 pieces, leaving me pleasantly surprised and slightly overwhelmed (in the best way possible). This, combined with the genuine quality of the sushi, made for an unforgettable dining experience.

In addition to the sushi, Sushi Pier also offers a variety of appetizers. I highly recommend trying them - they exceeded my expectations and added an extra layer of flavor to the meal.

Overall, Sushi Pier truly impressed me with its exceptional service, outstanding sushi, and delightful atmosphere. I will definitely be returning and encourage others to do the same. Don't miss out on this fantastic dining experience!",FAKE,gpt-3.5-turbo-16k-0613,few
"Restaurant Name: Mango Tree Bistro
Rating: 1 stars out of 5

Review:
I recently visited Mango Tree Bistro and unfortunately, it was a highly disappointing experience. From the moment I walked in, I could tell something was off. The ambience was lacking and the decor seemed outdated. 

The service was incredibly slow, with waitstaff appearing disinterested and unattentive. It took forever to get our orders taken and even longer for the food to arrive. When it did finally come, it was evident that the kitchen staff was not putting much effort into presentation or taste.

The menu options were very limited, and the food itself was bland and lacking in flavor. The portion sizes were surprisingly small, especially given the high prices they charged. It felt like they were cutting corners and trying to save costs wherever possible.

To add insult to injury, the cleanliness of the restaurant was questionable. The tables were dirty, and the restrooms were not well maintained. It was clear that the management lacked attention to detail and did not prioritize cleanliness.

Overall, I would not recommend Mango Tree Bistro. The poor service, lackluster food, and subpar cleanliness were major letdowns. With so many other dining options available, there is no reason to waste your time and money on this establishment.",FAKE,gpt-3.5-turbo-16k-0613,few
"Cafe Monell's is a hidden gem for Southern food lovers! Their food is top-notch, and even though I originally planned to eat at their all-you-can-eat family style restaurant, I was not disappointed when I ended up at the Cafe instead. The portions were generous, and the prices were unbeatable. The beet salad was a highlight for me, and although the chicken was a bit dry, the flavor was fantastic. The Mac and cheese and green beans were authentic and delicious. If you're not a fan of family style dining, Cafe Monell's is a great alternative. I will definitely be returning!",FAKE,gpt-3.5-turbo-16k-0613,few
"Sea Dog Brewing Company - Treasure Island is a hidden gem that exceeded all of my expectations. From the moment I stepped inside, I was captivated by the incredible atmosphere. Whether you prefer the closed-in bar area, the main dining area, or even the pool table area with foosball and shuffleboard that doubles as high top tables, there is something for everyone here. And let's not forget about the balcony seating for two, providing a scenic view of the intercostal.

The highlight of my visit was undoubtedly the food. My friends and I decided to try the burgers, and we were not disappointed. However, I couldn't resist sampling some of the buffalo sandwich and quesadillas that others in our group ordered, and they were equally fantastic. Every dish we tried was bursting with flavor and cooked to perfection.

Our server, despite dealing with our large and unexpectedly growing party, did an incredible job. He expertly juggled taking orders and drinks at varying times and managed to keep track of everyone as we moved around the restaurant. Despite a few mishaps with our burger orders and a slight delay in the kitchen, our server maintained a positive attitude throughout the evening.

As for the drinks, Sea Dog Brewing Company has an impressive selection of beers. I tried two from their extensive menu and was highly satisfied. However, I should note that they do not serve coke or any similar alternative, which would have been helpful to know beforehand. Nonetheless, my wife made do with what was available.

One of the standout aspects of this experience was the exceptional value. For just $35, my wife and I enjoyed a delicious meal, refreshing drinks, and fantastic service. It's rare to find such quality at such an affordable price.

Sea Dog Brewing Company - Treasure Island has earned a special place in my heart, and I can confidently say that it will become a regular spot for me. Whether you're looking for a casual dinner, a night out with friends, or a place to relax and enjoy a drink, this restaurant delivers on all fronts. Don't miss out on this delightful dining experience – you won't be disappointed.",FAKE,gpt-3.5-turbo-16k-0613,few
"Delicious food, great portions!",FAKE,gpt-3.5-turbo-16k-0613,few
"Review: Overpriced, bland seafood. Waste of money.",FAKE,gpt-3.5-turbo-16k-0613,few
"Carmel Kitchen & Wine Bar was a decent experience. The iPad menus were a unique touch and the interior was beautiful. The Happy Hour dishes were good for the price, but the regular menu was a bit pricey. The atmosphere was warm and comfortable, with private booths and lounge chairs. The Muhammarra spread and Braised Short Ribs were tasty, but the portion sizes were a bit small. Overall, a decent place to casually dine on good food. #3stars #CarmelKitchen",FAKE,gpt-3.5-turbo-16k-0613,few
"Gene's Curbside Daiquiris is hands down one of the best spots in town for daiquiris! I recently had the opportunity to try out their delicious frozen concoctions and I was blown away by the quality. The flavors were spot-on and the consistency was perfect - smooth and creamy without being too icy. 

Despite the place being almost always packed, the line flows quite smoothly, thanks to the efficient staff. They are quick to take orders and the wait time is minimal, even during peak hours. The service is top-notch - friendly, attentive, and always willing to make recommendations based on your preferences.

However, I have to mention that parking is a bit of a hassle. The restaurant doesn't have its own parking lot and finding a spot nearby can be quite challenging. But hey, who needs parking when you have amazing daiquiris waiting for you? Plus, there's a nearby median where you can park and just take a short walk to the restaurant. It's a small inconvenience that is easily overlooked once you get inside and taste their fantastic drinks.

Overall, I would highly recommend Gene's Curbside Daiquiris to anyone looking for a great place to enjoy mouthwatering daiquiris. They truly deserve all the praise and accolades they receive. The exceptional quality of their drinks and the efficient service make it an experience worth repeating. Don't let the parking deter you, as the daiquiris here are definitely worth the short walk. Five stars all the way!",FAKE,gpt-3.5-turbo-16k-0613,few
"Bread and Butter Cafe is a hidden gem in the heart of the city. From the moment I walked in, I was greeted with a warm and cozy atmosphere that immediately made me feel at home. The interior has a charming vintage vibe with comfortable seating and a delightful soundtrack playing in the background.

The staff at Bread and Butter Cafe are some of the friendliest and most attentive I have ever encountered. They go above and beyond to ensure that every customer is well taken care of. Despite being quite busy during my visit, the service was prompt and efficient.

Now let's talk about the food. Oh my goodness, the food! The menu offers a variety of options, from classic breakfast items to mouthwatering sandwiches and salads. I opted for their famous avocado toast, and boy, was I impressed. The bread was perfectly toasted, topped with a generous amount of creamy avocado and sprinkled with just the right amount of seasoning. Each bite was like a burst of flavor in my mouth.

What sets Bread and Butter Cafe apart from other establishments is their commitment to using fresh, high-quality ingredients. You can taste the difference in every bite. They also offer a variety of gluten-free and vegetarian options, making it a suitable choice for anyone with dietary restrictions.

The prices at Bread and Butter Cafe are incredibly reasonable, especially considering the portion sizes and quality of the food. And let's not forget about their coffee - it's divine. Whether you prefer a strong and bold brew or a smooth and mellow cup, Bread and Butter Cafe has got you covered.

Overall, my experience at Bread and Butter Cafe was nothing short of exceptional. The combination of friendly service, cozy atmosphere, and delicious food makes this spot a must-visit. I highly recommend stopping by for a meal or even just a cup of their heavenly coffee. Trust me, you won't be disappointed. Five stars, without a doubt.",FAKE,gpt-3.5-turbo-16k-0613,few
"Average food, nice decor, great boba.",FAKE,gpt-3.5-turbo-16k-0613,few
Review 1: Terrible experience. Avoid Chris' @ The Docket.,FAKE,gpt-3.5-turbo-16k-0613,few
"I recently dined at Lincoln Square Pancake House and had a great experience. I would rate it 4 out of 5 stars. The restaurant had a warm and inviting atmosphere, and the staff provided excellent customer service throughout my visit. Despite the usual crowds, I was seated within ten minutes of arriving, which was a pleasant surprise. The menu offered a variety of options, and my food was always hot and fresh. I particularly enjoyed their skillets and French toast. The only drawback was the upcharge for turkey sausage or bacon, which I found unnecessary. However, the quality of the food made up for it. I also appreciated the selection of iced coffee, especially the toffee flavor. Overall, the Lincoln Square Pancake House is a great place for brunch. The owners and staff are doing a fantastic job, and I will definitely be returning.",FAKE,gpt-3.5-turbo-16k-0613,few
"The Mill is an exceptional restaurant. I had an incredible dining experience and would highly recommend it. From the moment I walked in, the atmosphere was inviting and cozy. The staff were attentive and welcoming, providing excellent service throughout my meal. 

The menu was diverse, offering a range of options to suit different tastes. I opted for the steak special, and it was cooked to perfection. The meat was tender and flavorful, accompanied by delicious sides that complemented the dish perfectly. 

What impressed me the most was the attention to detail in the presentation of the food. Each dish looked like a work of art, and the flavors matched the exquisite aesthetics. It was clear that the chef and kitchen staff took great pride in their craft. 

The Mill is not just a restaurant; it is an experience. The ambiance, service, and food all combined to create a memorable evening. I left feeling satisfied and eager to return. If you're looking for a top-notch dining experience, The Mill should be at the top of your list.",FAKE,gpt-3.5-turbo-16k-0613,few
Great food and shopping at Lakeside Shopping Center!,FAKE,gpt-3.5-turbo-16k-0613,few
